2 . BIRENDER SINGH,M INC 236088,36.93%
3 . ROOPENDER SINGH,M AJBP 2204,0.34%
4 . SURENDER,M IND 1648,0.26%
5 . NEERAJ,M IND 1260,0.20%
6 . BHAJJA RAM,M IND 576,0.09%
7 . RATTAN LAL,M IND 510,0.08%
8 . SUBHASH CHAND,M IND 476,0.07%
ELECTORS : 1025344 VOTERS  : 646513 POLL PERCENTAG,E  : 63.05%  VALID VOTES ,639302
Constituency  10 SIRSA (SC),"",""
1 . DR. SUSHIL KUMAR INDORA,M INLD 419278,65.98%


HARYANA,"",""
2 . OM PARKASH,M INC 199552,31.40%
3 . BABU LAL,M SP 10789,1.70%
4 . BRIJ LAL,M IND 2689,0.42%
5 . DR SUDARSHAN KUMAR,M IND 2372,0.37%
6 . RAJ KUMAR NAGAR,M IND 748,0.12%
ELECTORS : 1100439 VOTERS  : 641063 POLL PERCENTAG,E  : 58.26%  VALID VOTES ,635428
HIMACHAL PRADESH,"",""
Constituency  1 SIMLA (SC),"",""
1 . LT. COL. DHANI RAM SHANDIL,M HVC 264002,52.78%
2 . GANGU RAM MUSAFIR,M INC 217072,43.40%
3 . CHET RAM,M CPI 9720,1.94%
4 . ASHA CHAUHAN,F IND 4144,0.83%
5 . RAMKRISHAN VERMA,M JD(S) 3093,0.62%
6 . K. D. KAUSHAL,M NCP 2133,0.43%
ELECTORS : 945063 VOTERS  : 504488 POLL PERCENTAG,E  : 53.38%  VALID VOTES ,500164
Constituency  2 MANDI,"",""
1 . MAHESHWAR SINGH,M BJP 325929,62.05%
2 . KAUL SINGH,M INC 194904,37.11%
3 . RAVI THAKUR,M NCP 3657,0.70%
4 . AMAR NIRGOTRA,M IND 750,0.14%
ELECTORS : 968826 VOTERS  : 528637 POLL PERCENTAG,E  : 54.56%  VALID VOTES ,525240
Constituency  3 KANGRA,"",""
1 . SHANTA KUMAR,M BJP 325066,58.80%
2 . SAT MAHAJAN,M INC 224324,40.58%
3 . CHAUDHARY HARDYAL,M SP 1991,0.36%
4 . CAPTAIN PRATAP CHAUDHARY,M JD(S) 1007,0.18%
5 . SHAKTI CHAND CHAUDHARY,M IND 472,0.09%
ELECTORS : 935090 VOTERS  : 557018 POLL PERCENTAG,E  : 59.57%  VALID VOTES ,552860
Constituency  4 HAMIRPUR,"",""
1 . SURESH CHANDEL,M BJP 336172,60.52%
2 . THAKUR RAM LAL,M INC 206925,37.25%
3 . CHAUDHARY GIAN CHAND,M BSP 6512,1.17%
4 . YASHPAL SHARMA,M IND 2302,0.41%
5 . GOPI CHAND ATTARI,M IND 2295,0.41%
6 . AJIT KUMAR (CHINTPURNI),M NCP 921,0.17%
7 . PRAHLAD BHAGAT,M IND 313,0.06%
ELECTORS : 937500 VOTERS  : 559673 POLL PERCENTAG,E  : 59.70%  VALID VOTES ,555440
JAMMU & KASHMIR,"",""
Constituency  1 BARAMULLA,"",""
1 . ABDUL RASHID SHAHEEN,M JKN 84243,43.94%
2 . MUZAFFAR HUSSAIN BAIG,M IND 48130,25.10%
3 . GHULAM NABI MIR,M JKAL 25697,13.40%
4 . PROF. SAIF-UD-DIN SOZ,M IND 11230,5.86%
5 . SUSHEEL KUMAR,M JP 8979,4.68%
6 . NAZIR AHMAD,M JD(S) 6681,3.48%
7 . MOHD SULTAN,M BJP 2680,1.40%
8 . GYANI SANT SINGH,M IND 1594,0.83%
9 . MOHD. YASIN,M IND 1532,0.80%
10 . WALI MOHD WANI,M IND 969,0.51%
ELECTORS : 763639 VOTERS  : 212180 POLL PERCENTAG,E  : 27.79%  VALID VOTES ,191735
Constituency  2 SRINAGAR,"",""
1 . OMER ABDULLAH,M JKN 55542,57.27%
2 . MEBOOBA MUFTI,F IND 18683,19.26%
3 . AGA SYED MEHDI,M INC 18453,19.03%
4 . FAYAZ AHAMD BHAT,M BJP 2091,2.16%
5 . ABUL HASSAN BHAT,M RJD 792,0.82%
6 . HAFIZA BAGUM,F IND 498,0.51%


JAMMU & KASHMIR,"",""
7 . MOHD. YOUSUF SHAH,M JKAL 310,0.32%
8 . NAZIR AHMAD,M JKNPP 237,0.24%
9 . MOLVI HABIBUL REHMAN,M SJP(R) 225,0.23%
10 . WAHEEDA SHAH,F IND 153,0.16%
ELECTORS : 854081 VOTERS  : 101933 POLL PERCENTAG,E  : 11.93%  VALID VOTES ,96984
Constituency  3 ANANTNAG,"",""
1 . ALI MOHD NAIK,M JKN 38745,37.66%
2 . MUFTI MOHMAD SYEED,M IND 25253,24.55%
3 . MOHMAD YOUSUF,M CPM 15649,15.21%
4 . PEERZADA MOHAMMAD SYEED,M INC 9321,9.06%
5 . ALTAF MOHAMMAD PADDER,M JKAL 2882,2.80%
6 . MOHD MAQBOOL DAR,M JD(U) 2193,2.13%
7 . AJAY SHARMA,M JP 1772,1.72%
8 . GHULAM NABI MIR (AZAD),M AJKPPF 1500,1.46%
9 . SHOWKAT HUSSAIN YANI,M BJP 1053,1.02%
10 . YUSSAF,M JKNPP 866,0.84%
11 . BASHIR AHMAD,M SJP(R) 725,0.70%
12 . MUSHTAQ AHMAD KHANDAY,M SPSP 697,0.68%
13 . PEERZADA ABDUL HAMID,M JD(S) 674,0.66%
14 . HAFEEZA BEGUM,F IND 450,0.44%
15 . BASHIR AHMAD,M IND 413,0.40%
16 . ABDUL AZIZ,M IND 288,0.28%
17 . AISHA,F RLD 263,0.26%
18 . RASHID BHAT,M LS 133,0.13%
ELECTORS : 804911 VOTERS  : 115243 POLL PERCENTAG,E  : 14.32%  VALID VOTES ,102877
Constituency  4 LADAKH,"",""
1 . HASSAN KHAN,M JKN 52187,45.04%
2 . THUPSTAN CHHEWANG,M INC 50097,43.24%
3 . SONAM PALJOR,M BJP 5801,5.01%
4 . NASSURULLAH ADVOCATE,M JD(S) 4626,3.99%
5 . MOHD HASSAN COMMANDAR,M IND 1530,1.32%
6 . MOHD MURTAZA,M IND 1470,1.27%
7 . KAMAL KISHORE,M IND 149,0.13%
ELECTORS : 143719 VOTERS  : 117671 POLL PERCENTAG,E  : 81.88%  VALID VOTES ,115860
Constituency  5 UDHAMPUR,"",""
1 . PROF. CHAMAN LAL GUPTA,M BJP 194678,49.01%
2 . JAGJIWAN LAL,M JKN 76371,19.23%
3 . BALBIR SINGH,M INC 75838,19.09%
4 . ROOP LAL,M BSP 22278,5.61%
5 . PROF. BHIM SINGH,M JKNPP 12787,3.22%
6 . JAGDISH RAJ,M IND 5947,1.50%
7 . ABDUL KABIR,M SJP(R) 2283,0.57%
8 . PARDEEP SINGH,M NCP 2131,0.54%
9 . KABIR SHAH,M JD(S) 1685,0.42%
10 . GULAM MOHD,M RLD 623,0.16%
11 . DEV RAJ,M IND 601,0.15%
12 . SHASHI KUMAR,M ABJS 528,0.13%
13 . RAJINDER SHARMA,M JP 501,0.13%
14 . DES RAJ,M RJD 430,0.11%
15 . SURENDER PAL MAHAJAN,M IND 356,0.09%
16 . PANDIT HEM RAJ SHARMA,M IND 150,0.04%
ELECTORS : 1016952 VOTERS  : 403210 POLL PERCENTAG,E  : 39.65%  VALID VOTES ,397187
Constituency  6 JAMMU,"",""
1 . VISHNO DATT SHARMA,M BJP 289412,43.46%
2 . RAJINDER SINGH CHIB,M JKN 147393,22.13%
3 . MADAN LAL SHARMA,M INC 126356,18.97%
4 . MAKHAN SINGH,M BSP 53665,8.06%
5 . SARDAR TARLOK SINGH,M IND 15598,2.34%
6 . QAMMAR RABBANI,M IND 7890,1.18%


JAMMU & KASHMIR,"",""
7 . SHAMSHER SINGH BHAU,M SJP(R) 7041,1.06%
8 . BACHAN SINGH,M IND 2878,0.43%
9 . HUSSAIN AHMED,M NCP 2456,0.37%
10 . SAT PAUL,M CPI(ML)(L) 1787,0.27%
11 . VIVEK GUPTA,M RJD 1743,0.26%
12 . DAVINDER KUMAR,M IND 1510,0.23%
13 . ANIL SHARMA,M JP 1414,0.21%
14 . SUBASH CHANDER LANGER,M SPI 1180,0.18%
15 . KAMAL GORIA,M IND 1127,0.17%
16 . JAIMAL RAM,M IND 899,0.14%
17 . VIJAY KUMAR,M IND 837,0.13%
18 . BHAGWATI SHARAN,M JD(S) 755,0.11%
19 . OM PRAKASH,M BRPP 655,0.10%
20 . JASWINDER SINGH,M IND 648,0.10%
21 . DURGA DASS,M IND 446,0.07%
22 . TRIPTA KUMARI,F SPSP 231,0.03%
ELECTORS : 1446792 VOTERS  : 676708 POLL PERCENTAG,E  : 46.77%  VALID VOTES ,665921
KARNATAKA,"",""
Constituency  1 BIDAR (SC),"",""
1 . RAMCHANDRA VEERAPPA,M BJP 350221,48.00%
2 . NARASINGARAO SURYAWANSHI,M INC 198188,27.16%
3 . DODDI SHANKARRAO,M JD(S) 112423,15.41%
4 . SUBHASH KALLAPPA SIKINDRAPURKAR,M BSP 49802,6.83%
5 . BASAPPA KALWADI,M NCP 19045,2.61%
ELECTORS : 1200598 VOTERS  : 761460 POLL PERCENTAG,E  : 63.42%  VALID VOTES ,729679
Constituency  2 GULBARGA,"",""
1 . IQBAL AHEMED SARADGI,M INC 352359,47.60%
2 . BASAVARAJ PATIL SEDAM,M BJP 282522,38.17%
3 . MALLESHAPPA YAVOOR,M JD(S) 65756,8.88%
4 . VITHAL HEROOR,M BSP 35465,4.79%
5 . HAMID PASHA SARMASTH,M IND 4141,0.56%
ELECTORS : 1280563 VOTERS  : 773746 POLL PERCENTAG,E  : 60.42%  VALID VOTES ,740243
Constituency  3 RAICHUR,"",""
1 . A. VENKATESH NAIK,M INC 359946,52.44%
2 . ABDUL SAMAD SIDDIQ,M JD(U) 187740,27.35%
3 . MAHANTESH PATIL ATHNOOR,M JD(S) 63844,9.30%
4 . COMRADE BASAVALINGAPPA HIRENAGNOOR,M IND 37805,5.51%
5 . J.H. HUSSAIN PEER,M IND 37108,5.41%
ELECTORS : 1226104 VOTERS  : 722982 POLL PERCENTAG,E  : 58.97%  VALID VOTES ,686443
Constituency  4 KOPPAL,"",""
1 . H.G.RAMULU,M INC 350599,46.10%
2 . BASAVARAJ RAYAREDDY,M JD(U) 338087,44.45%
3 . MALLIKARJUN BASAPPA DIVATAR,M JD(S) 56284,7.40%
4 . D.H.PUJAR HANUMANTHAPPA,M IND 15603,2.05%
ELECTORS : 1243426 VOTERS  : 799066 POLL PERCENTAG,E  : 64.26%  VALID VOTES ,760573
Constituency  5 BELLARY,"",""
1 . SONIA GANDHI,F INC 414650,51.70%
2 . SUSHMA SWARAJ,F BJP 358550,44.70%
3 . K.MAHALINGAPPA,M JD(S) 28855,3.60%
ELECTORS : 1213055 VOTERS  : 847219 POLL PERCENTAG,E  : 69.84%  VALID VOTES ,802055
Constituency  6 DAVANGERE,"",""
1 . G.MALLIKARJUNAPPA,M BJP 398969,46.93%
2 . SHAMANUR SHIVASHANKARAPPA,M INC 382700,45.02%
3 . K.MALLAPPA,M JD(S) 64705,7.61%
4 . BASAVARAJ,M ADMK 3704,0.44%
ELECTORS : 1217506 VOTERS  : 882717 POLL PERCENTAG,E  : 72.50%  VALID VOTES ,850078


KARNATAKA,"",""
Constituency  7 CHITRADURGA,"",""
1 . SHASHI KUMAR,M JD(U) 370793,44.58%
2 . C.P.MUDALAGIRIYAPPA,M INC 359615,43.23%
3 . T.J. MARIYAPPA,M JD(S) 101399,12.19%
ELECTORS : 1177238 VOTERS  : 868544 POLL PERCENTAG,E  : 73.78%  VALID VOTES ,831807
Constituency  8 TUMKUR,"",""
1 . G.S.BASAVARAJ,M INC 318922,41.21%
2 . S.MALLIKARJUNAIAH,M BJP 254985,32.95%
3 . C.N.BHASAKARAPPA,M JD(S) 190295,24.59%
4 . V.NAGARAJU,M BSP 9644,1.25%
ELECTORS : 1086936 VOTERS  : 800907 POLL PERCENTAG,E  : 73.68%  VALID VOTES ,773846
Constituency  9 CHIKBALLAPUR,"",""
1 . R.L. JALAPPA,M INC 422587,51.63%
2 . N.RAMESH,M JD(U) 211401,25.83%
3 . G.VENKATACHALAIAH,M JD(S) 131590,16.08%
4 . KATAMMA,F IND 33211,4.06%
5 . G.C. BAYYA REDDY,M CPM 17434,2.13%
6 . S.R. KRISHNAMARAJU,M AJBP 2297,0.28%
ELECTORS : 1189272 VOTERS  : 850230 POLL PERCENTAG,E  : 71.49%  VALID VOTES ,818520
Constituency  10 KOLAR (SC),"",""
1 . K.H. MUNIYAPPA,M INC 321964,39.47%
2 . G. MANGAMMA,F BJP 239182,29.32%
3 . BALAJI CHANNAIAH,M JD(U) 187261,22.96%
4 . M.G. RAMANNA,M JD(S) 26754,3.28%
5 . A.N. VENKATARAVANAPPA,M IND 21604,2.65%
6 . V. NARAYANA SWAMY,M IND 5918,0.73%
7 . PRAKASH,M IND 5453,0.67%
8 . GOPINATH,M IND 5101,0.63%
9 . M CHOWDAPPA,M IND 2521,0.31%
ELECTORS : 1145553 VOTERS  : 862812 POLL PERCENTAG,E  : 75.32%  VALID VOTES ,815758
Constituency  11 KANAKAPURA,"",""
1 . M.V.CHANDRASHEKARA MURTHY,M INC 532910,43.19%
2 . M. SRINIVAS,M BJP 498893,40.43%
3 . H.D. KUMARASWAMY,M JD(S) 162448,13.17%
4 . VEERAPPA,M IND 33322,2.70%
5 . N.BRAHMANANDA,M IND 6252,0.51%
ELECTORS : 2110629 VOTERS  : 1275773 POLL PERCENTAG,E  : 60.45%  VALID VOTES ,1233825
Constituency  12 BANGALORE NORTH,"",""
1 . C.K JAFFAR SHARIEF,M INC 525523,51.10%
2 . MICHAEL B.FERNANDES,M JD(U) 349918,34.03%
3 . C.NARAYANASWAMY,M JD(S) 105843,10.29%
4 . K.N.PARAMESHAPPA,M IND 17147,1.67%
5 . M.SUNDARAMURTHY,M ADMK 16656,1.62%
6 . MEER LAYAQ HUSSAIN,M IND 13271,1.29%
ELECTORS : 1827941 VOTERS  : 1028370 POLL PERCENTAG,E  : 56.26%  VALID VOTES ,1028358
Constituency  13 BANGALORE SOUTH,"",""
1 . ANANTH KUMAR,M BJP 410161,50.99%
2 . B.K.HARI PRASAD,M INC 344107,42.78%
3 . B.T. PARTHASARATHY,M JD(S) 22801,2.83%
4 . D. ARUMUGAM,M ADMK 11643,1.45%
5 . DR. B.R.MANJUNATH,M IND 11636,1.45%
6 . GUINNES HOTTE PAKSHA RANGASWAMY,M IND 3994,0.50%
ELECTORS : 1487215 VOTERS  : 805034 POLL PERCENTAG,E  : 54.13%  VALID VOTES ,804342
Constituency  14 MANDYA,"",""
1 . AMBAREESH @ AMARANATHA .M.H,M INC 418110,52.22%
2 . KRISHNA,M JD(S) 265930,33.22%


KARNATAKA,"",""
3 . D. RAMALINGAIAH,M BJP 82522,10.31%
4 . N. MAHESH,M BSP 21562,2.69%
5 . C.M. DYAVAPPA,M IND 12470,1.56%
ELECTORS : 1099732 VOTERS  : 832028 POLL PERCENTAG,E  : 75.66%  VALID VOTES ,800594
Constituency  15 CHAMARAJANAGAR (SC),"",""
1 . V.SREENIVASAPRASAD,M JD(U) 311547,40.59%
2 . A.SIDDARAJU,M INC 295401,38.49%
3 . H.GOVINDAIAH,M JD(S) 107556,14.01%
4 . M.K.KEMPASIDDAIAH,M KCVP 44854,5.84%
5 . VICHARAVADI MANTELINGAIAH,M IND 8187,1.07%
ELECTORS : 1101851 VOTERS  : 811900 POLL PERCENTAG,E  : 73.69%  VALID VOTES ,767545
Constituency  16 MYSORE,"",""
1 . SRIKANTADATTA NARASIMHARAJA WADIYAR,M INC 338051,37.58%
2 . C.H.VIJAYASHANKAR,M BJP 324620,36.09%
3 . B.S.MARILINGAIAH,M JD(S) 190207,21.15%
4 . SOMA SUNDARA SHASTRY,M KCVP 28158,3.13%
5 . M AMJATH KHAN,M ADMK 18439,2.05%
ELECTORS : 1302736 VOTERS  : 899492 POLL PERCENTAG,E  : 69.05%  VALID VOTES ,899475
Constituency  17 MANGALORE,"",""
1 . V.DHANANJAYA KUMAR,M BJP 353536,49.13%
2 . M.VEERAPPA MOILY,M INC 345067,47.95%
3 . LOKESWARI VINAYACHANDRA,F JD(S) 20980,2.92%
ELECTORS : 1002419 VOTERS  : 733255 POLL PERCENTAG,E  : 73.15%  VALID VOTES ,719583
Constituency  18 UDUPI,"",""
1 . VINAY KUMAR SORAKE,M INC 352326,51.44%
2 . I.M. JAYARAM SHETTY,M BJP 320739,46.83%
3 . SHRINIVASA,M JD(S) 11816,1.73%
ELECTORS : 1023798 VOTERS  : 697132 POLL PERCENTAG,E  : 68.09%  VALID VOTES ,684881
Constituency  19 HASSAN,"",""
1 . G.PUTTA SWAMY GOWDA,M INC 398344,46.39%
2 . H.D.DEVE GOWDA,M JD(S) 256587,29.88%
3 . B.D.BASAVARAJU,M BJP 171604,19.99%
4 . KOVI BABANNA,M IND 16397,1.91%
5 . M. CHIKKE GOWDA,M IND 15694,1.83%
ELECTORS : 1217049 VOTERS  : 892801 POLL PERCENTAG,E  : 73.36%  VALID VOTES ,858626
Constituency  20 CHIKMAGALUR,"",""
1 . D.C.SRIKANTAPPA,M BJP 324470,45.39%
2 . D.M.PUTTE GOWDA,M INC 294193,41.16%
3 . D.L.VASANTHA KUMARI,F JD(S) 70292,9.83%
4 . U.BABU MOGERA,M IND 21340,2.99%
5 . VENKATA LAXMI,F ADMK 4508,0.63%
ELECTORS : 1050838 VOTERS  : 741895 POLL PERCENTAG,E  : 70.60%  VALID VOTES ,714803
Constituency  21 SHIMOGA,"",""
1 . S.BANGARAPPA,M INC 427870,53.02%
2 . AYANUR MANJUNATHA,M BJP 332832,41.24%
3 . K.H.SRINIVASA,M JD(S) 38432,4.76%
4 . V.A. SHAREEF,M SP 4707,0.58%
5 . P.VASUNDRA DEVI,F IND 3202,0.40%
ELECTORS : 1133307 VOTERS  : 832101 POLL PERCENTAG,E  : 73.42%  VALID VOTES ,807043
Constituency  22 KANARA,"",""
1 . ALVA MARGARET,F INC 356246,47.85%
2 . ANANT KUMAR,M BJP 345655,46.43%
3 . GARDIKAR DAMODHAR NARAYANA NAIK,M JD(S) 36258,4.87%
4 . NAYAK BALAKRISHNA VENKANNA,M NCP 3301,0.44%
5 . KALBAGKAR M.K.S.,M AJBP 3074,0.41%


KARNATAKA,"",""
ELECTORS : 1101130 VOTERS  : 773556 POLL PERCENTAG,E  : 70.25%  VALID VOTES ,744534
Constituency  23 DHARWAD SOUTH,"",""
1 . PROF. I.G. SANADI,M INC 355523,46.24%
2 . B.M.MENASINKAI,M JD(U) 316325,41.15%
3 . N.BASAVARAJ,M JD(S) 96943,12.61%
ELECTORS : 1088328 VOTERS  : 799552 POLL PERCENTAG,E  : 73.47%  VALID VOTES ,768791
Constituency  24 DHARWAD NORTH,"",""
1 . VIJAY SANKESHWAR,M BJP 345197,47.95%
2 . VEERANNA A.MATTIKATTI,M INC 303595,42.17%
3 . KALEBUDDE ISMAILSAB ABDUL GAFAR,M JD(S) 71147,9.88%
ELECTORS : 1121461 VOTERS  : 752900 POLL PERCENTAG,E  : 67.14%  VALID VOTES ,719939
Constituency  25 BELGAUM,"",""
1 . AMARSINH VASANTARAO PATIL,M INC 383444,49.05%
2 . BABAGOUDA PATIL,M BJP 333546,42.67%
3 . PUJARI SHRIKANT SIDDAPPA,M IND 48584,6.21%
4 . YALLAPPA DATTU KAMBLE,M IND 16193,2.07%
ELECTORS : 1230574 VOTERS  : 824061 POLL PERCENTAG,E  : 66.97%  VALID VOTES ,781767
Constituency  26 CHIKKODI (SC),"",""
1 . JIGAJINAGI RAMESHCHANDAPPA,M JD(U) 392450,52.79%
2 . KANAGALI PRADEEPKUMAR SHANKARANAND,M INC 307860,41.41%
3 . HONNAKAMBLE SUNITA UMESH,F JD(S) 15573,2.09%
4 . M.GOPINATH,M BSP 13664,1.84%
5 . KADAPURE MARUTI CHANDRAPPA,M BRPP 5617,0.76%
6 . YELLURKAR LAXMAN GANGARAM,M IND 4220,0.57%
7 . KALLAPPA SATYAPPA MITRANNAVAR,M IND 3994,0.54%
ELECTORS : 1094053 VOTERS  : 768685 POLL PERCENTAG,E  : 70.26%  VALID VOTES ,743378
Constituency  27 BAGALKOT,"",""
1 . R.S. PATIL,M INC 378488,50.27%
2 . AJAYAKUMAR SAMBASADASHIV SARNAIK,M JD(U) 302054,40.12%
3 . ASHOK VEERUPAKSHAPPA GANIGER,M JD(S) 72422,9.62%
ELECTORS : 1127960 VOTERS  : 783829 POLL PERCENTAG,E  : 69.49%  VALID VOTES ,752964
Constituency  28 BIJAPUR,"",""
1 . BASANGOUDA RAMANGOUDA PATIL(YATNAL),M BJP 348816,48.84%
2 . GUDADINNI LAXMIBAI BASAGONDAPPA,F INC 312177,43.71%
3 . LONI MALLIKARJUN SHIVALINGAPPA,M JD(S) 38398,5.38%
4 . AKASHI BASAVARAJ SANGAPPA,M BSP 14833,2.08%
ELECTORS : 1182826 VOTERS  : 746290 POLL PERCENTAG,E  : 63.09%  VALID VOTES ,714224
KERALA,"",""
Constituency  1 KASARAGOD,"",""
1 . T. GOVINDAN,M CPM 423564,45.77%
2 . KHADER MANGAD,M INC 391986,42.36%
3 . P.K. KRISHNA DAS,M BJP 101934,11.02%
4 . P.V. SUMATHI,F SHS 3536,0.38%
5 . ADVOCATE. U.S. BALAN,M IND 2512,0.27%
6 . PATTATHIL RAGHAVAN MASTER,M IND 815,0.09%
7 . ABBAS MOTHALAPPARA,M IND 635,0.07%
8 . SUNDARA,M IND 402,0.04%
ELECTORS : 1199964 VOTERS  : 931632 POLL PERCENTAG,E  : 77.64%  VALID VOTES ,925384
Constituency  2 CANNANORE,"",""
1 . A.P. ABDULLAKKUTTY,M CPM 428390,48.67%
2 . MULLAPPALLY RAMACHANDRAN,M INC 418143,47.51%
3 . N. HARIHARAN,M JD(U) 26069,2.96%
"4 . A.P. ABDULLA,  S/O  IBRAHIM",M IND 3316,0.38%
5 . RAMAKRISHNAN  M.,M IND 1831,0.21%
6 . RAMACHANDRAN,M IND 1332,0.15%


KERALA,"",""
"7 . A.P. ABDULLA,  S/O MEMI",M IND 1099,0.12%
ELECTORS : 1121192 VOTERS  : 886354 POLL PERCENTAG,E  : 79.05%  VALID VOTES ,880180
Constituency  3 BADAGARA,"",""
1 . A.K. PREMAJAM,F CPM 404355,47.15%
2 . P.M. SURESH BABU,M INC 378511,44.13%
3 . O.K. VASUMASTER,M BJP 62593,7.30%
4 . DR. K.N. AJOY KUMAR,M IND 10708,1.25%
5 . KALANTHAN HAJI T.K.,M IND 894,0.10%
6 . RAMACHANDRAN,M IND 577,0.07%
ELECTORS : 1155934 VOTERS  : 861933 POLL PERCENTAG,E  : 74.57%  VALID VOTES ,857638
Constituency  4 CALICUT,"",""
1 . K. MURALEEDHARAN,M INC 383425,46.63%
2 . C.M. IBRAHIM,M JD(S) 333023,40.50%
3 . P.C.MOHANAN MASTER,M BJP 83862,10.20%
4 . C.P. IBRAHIM,M IND 10401,1.26%
5 . K.T. KUNHIKANNAN,M IND 10275,1.25%
6 . M.P. SANTHIVARMA JAIN,M IND 883,0.11%
7 . K. HARSHA,F IND 438,0.05%
ELECTORS : 1124640 VOTERS  : 826901 POLL PERCENTAG,E  : 73.53%  VALID VOTES ,822307
Constituency  5 MANJERI,"",""
1 . E. AHAMED,M MUL 437563,54.01%
2 . ADV. I.T. NAJEEB,M CPM 314152,38.78%
3 . KALATHINGAL MOHIYUDHEEN,M JD(U) 58451,7.21%
ELECTORS : 1217888 VOTERS  : 816573 POLL PERCENTAG,E  : 67.05%  VALID VOTES ,810166
Constituency  6 PONNANI,"",""
1 . G.M. BANATWALLA,M MUL 372572,54.08%
2 . P.P. SUNEER,M CPI 243094,35.29%
3 . K. NARAYANAN MASTER,M BJP 66427,9.64%
4 . KALLAYI MOOSA,M IND 3729,0.54%
5 . K. ABDU RAHIMAN HAJI,M RJD 3101,0.45%
ELECTORS : 1146335 VOTERS  : 694990 POLL PERCENTAG,E  : 60.63%  VALID VOTES ,688923
Constituency  7 PALGHAT,"",""
1 . N.N.KRISHNADAS,M CPM 372536,46.19%
2 . M.T. PADMA,F INC 341769,42.37%
3 . C. UDAY BHASKAR,M BJP 87948,10.90%
4 . C. KRISHNAN,M BSP 2668,0.33%
5 . T.K. RAJAN,M IND 818,0.10%
6 . N. KRISHNAKUMAR,M RJD 804,0.10%
ELECTORS : 1132416 VOTERS  : 815882 POLL PERCENTAG,E  : 72.05%  VALID VOTES ,806543
Constituency  8 OTTAPALAM (SC),"",""
1 . S. AJAYAKUMAR,M CPM 359758,46.32%
2 . PANDALAM SUDHAKARAN,M INC 346043,44.56%
3 . P.M. VELAYUDHAN,M BJP 70851,9.12%
ELECTORS : 1103327 VOTERS  : 784584 POLL PERCENTAG,E  : 71.11%  VALID VOTES ,776652
Constituency  9 TRICHUR,"",""
1 . A.C. JOSE,M INC 343793,47.07%
2 . V.V. RAGHAVAN,M CPI 332161,45.48%
3 . A.S. RADHAKRISHNAN,M JD(U) 44354,6.07%
4 . JOSHI BLANGAT,M IND 4147,0.57%
5 . M.M. DAVIS,M IND 3845,0.53%
6 . KARUNAKARAN,M IND 1465,0.20%
7 . JACOB POOVATHINGAL,M IND 652,0.09%
ELECTORS : 1071266 VOTERS  : 737054 POLL PERCENTAG,E  : 68.80%  VALID VOTES ,730417
Constituency  10 MUKUNDAPURAM,"",""
1 . K. KARUNAKARAN,M INC 397156,50.56%
2 . E.M. SREEDHARAN,M CPM 344693,43.88%


KERALA,"",""
3 . M.S. MURALEEDHARAN,M SRP 30779,3.92%
4 . M.K. THANKAPPAN,M IND 4071,0.52%
5 . K.K. JANAKY,F IND 3272,0.42%
6 . P.N. BALAKRISHNAN,M IND 1979,0.25%
7 . SUNNY K. JOHN,M BSP 1826,0.23%
8 . B.V. RAVEENDRAN,M IND 1168,0.15%
9 . V.S. SREEDHARAN,M IND 634,0.08%
ELECTORS : 1083445 VOTERS  : 792212 POLL PERCENTAG,E  : 73.12%  VALID VOTES ,785578
Constituency  11 ERNAKULAM,"",""
1 . ADV. GEORGE EDEN,M INC 394058,50.78%
2 . MANI VITHAYATHIL,M IND 282753,36.44%
3 . ADV. T.D. RAJALAKSHMI,F BJP 77640,10.01%
4 . EDWIN TOMSON,M IND 7242,0.93%
5 . T.K. PADMANABHAN,M IND 6311,0.81%
6 . JOGI VITHAYATHIL,M IND 3202,0.41%
7 . JOSE PADICKKAL,M IND 2994,0.39%
8 . HAJI MOIDEEN SHAH,M RJD 1750,0.23%
ELECTORS : 1180911 VOTERS  : 776933 POLL PERCENTAG,E  : 65.79%  VALID VOTES ,775950
Constituency  12 MUVATTUPUZHA,"",""
1 . ADV. P.C. THOMAS,M KEC(M) 357402,51.93%
2 . ADV. P.M. ISMAIL,M CPM 280463,40.75%
3 . V.V. AUGUSTINE,M BJP 47875,6.96%
4 . C.C. KANNAN,M IND 1100,0.16%
5 . THOMAS JOSEPH,M IND 856,0.12%
6 . JOHN ZACHARIAS,M IND 568,0.08%
ELECTORS : 1020153 VOTERS  : 692278 POLL PERCENTAG,E  : 67.86%  VALID VOTES ,688264
Constituency  13 KOTTAYAM,"",""
1 . SURESH KURUP,M CPM 344296,47.27%
2 . P.C. CHACKO,M INC 333697,45.82%
3 . ADV. K. R. SURENDRAN,M BJP 41531,5.70%
4 . K.K.KRISHNANKUTTY,M BSP 4411,0.61%
5 . BABY SASIDHARAN,F IND 2006,0.28%
6 . PROF. P.J. JAMES,M IND 1677,0.23%
7 . MANNAR RADHAKRISHNAN,M IND 530,0.07%
8 . SHAJI,M IND 177,0.02%
ELECTORS : 1018385 VOTERS  : 733725 POLL PERCENTAG,E  : 72.05%  VALID VOTES ,728325
Constituency  14 IDUKKI,"",""
1 . K. FRANCIS GEORGE,M KEC 365313,47.20%
2 . PROF. P.J.KURIAN,M INC 356015,46.00%
3 . ADV. TOMY CHERUVALLY,M JD(U) 35497,4.59%
